,symbol,timestamp,open,high,low,close,volume,trade_count,vwap
254,AAPL,2025-12-01 16:09:00+00:00,277.945,277.9499,277.84,277.89,39313.0,1509.0,277.903497
255,AAPL,2025-12-01 16:10:00+00:00,277.9,278.08,277.835,278.05,30812.0,1661.0,277.954318
256,AAPL,2025-12-01 16:11:00+00:00,278.04,278.1402,278.02,278.1326,85094.0,1720.0,278.105815
257,AAPL,2025-12-01 16:12:00+00:00,278.14,278.14,277.8624,277.995,63346.0,2017.0,277.983253
258,AAPL,2025-12-01 16:13:00+00:00,277.99,278.02,277.87,277.99,18237.0,1408.0,277.950767
259,AAPL,2025-12-01 16:14:00+00:00,278.01,278.01,277.87,277.911,38566.0,1564.0,277.95081
260,AAPL,2025-12-01 16:15:00+00:00,277.89,277.89,277.67,277.75,39523.0,1785.0,277.767483
261,AAPL,2025-12-01 16:16:00+00:00,277.74,277.79,277.705,277.7672,27910.0,1479.0,277.748181
262,AAPL,2025-12-01 16:17:00+00:00,277.77,277.85,277.7,277.84,34710.0,1522.0,277.763983
263,AAPL,2025-12-01 16:18:00+00:00,277.83,278.065,277.79,278.0,67212.0,1877.0,277.954835
264,AAPL,2025-12-01 16:19:00+00:00,278.0,278.02,277.92,277.95,26630.0,1410.0,277.975575
265,AAPL,2025-12-01 16:20:00+00:00,278.0,278.02,277.88,277.99,43453.0,1545.0,277.965302
266,AAPL,2025-12-01 16:21:00+00:00,277.985,278.0705,277.96,278.03,23963.0,1480.0,278.013325
267,AAPL,2025-12-01 16:22:00+00:00,278.025,278.07,277.97,278.03,19714.0,1498.0,278.020736
268,AAPL,2025-12-01 16:23:00+00:00,278.02,278.05,277.93,277.95,36266.0,1611.0,277.994783
269,AAPL,2025-12-01 16:24:00+00:00,277.93,277.95,277.8,277.8478,25397.0,1558.0,277.891608
270,AAPL,2025-12-01 16:25:00+00:00,277.85,277.97,277.835,277.855,62113.0,1637.0,277.928874
271,AAPL,2025-12-01 16:26:00+00:00,277.86,277.86,277.725,277.78,29158.0,1545.0,277.769031
272,AAPL,2025-12-01 16:27:00+00:00,277.7782,277.795,277.72,277.74,23504.0,1460.0,277.748699
273,AAPL,2025-12-01 16:28:00+00:00,277.73,277.84,277.71,277.7901,28818.0,1430.0,277.772146
274,AAPL,2025-12-01 16:29:00+00:00,277.82,277.96,277.82,277.9,36362.0,1603.0,277.907992
275,AAPL,2025-12-01 16:30:00+00:00,277.9,278.07,277.89,278.023,24828.0,1454.0,277.970502
276,AAPL,2025-12-01 16:31:00+00:00,278.0167,278.105,278.0167,278.0301,42289.0,1472.0,278.071434
277,AAPL,2025-12-01 16:32:00+00:00,278.04,278.09,277.96,278.0606,24486.0,1506.0,278.040006
278,AAPL,2025-12-01 16:33:00+00:00,278.055,278.08,277.94,278.03,40995.0,1651.0,278.027142
279,AAPL,2025-12-01 16:34:00+00:00,278.0223,278.26,277.97,278.21,47439.0,1800.0,278.120316
280,AAPL,2025-12-01 16:35:00+00:00,278.22,278.31,278.21,278.2582,34617.0,1638.0,278.267525
281,AAPL,2025-12-01 16:36:00+00:00,278.2501,278.3299,278.16,278.23,30859.0,1540.0,278.246892
282,AAPL,2025-12-01 16:37:00+00:00,278.26,278.33,278.23,278.3106,32488.0,1433.0,278.292786
283,AAPL,2025-12-01 16:38:00+00:00,278.3101,278.3101,278.23,278.29,32851.0,1414.0,278.274676
284,AAPL,2025-12-01 16:39:00+00:00,278.29,278.29,278.14,278.1499,29114.0,1347.0,278.199687
285,AAPL,2025-12-01 16:40:00+00:00,278.14,278.155,278.025,278.08,27613.0,1468.0,278.074661
286,AAPL,2025-12-01 16:41:00+00:00,278.07,278.14,278.06,278.125,29298.0,1483.0,278.102495
287,AAPL,2025-12-01 16:42:00+00:00,278.125,278.3799,278.1217,278.36,72756.0,1737.0,278.235422
288,AAPL,2025-12-01 16:43:00+00:00,278.37,278.68,278.37,278.68,76523.0,2195.0,278.516762
289,AAPL,2025-12-01 16:44:00+00:00,278.69,278.74,278.41,278.41,82106.0,2047.0,278.644727
290,AAPL,2025-12-01 16:45:00+00:00,278.39,278.575,278.35,278.57,32699.0,1523.0,278.453556
291,AAPL,2025-12-01 16:46:00+00:00,278.575,278.7149,278.5543,278.6982,34810.0,1549.0,278.621994
292,AAPL,2025-12-01 16:47:00+00:00,278.71,278.79,278.68,278.74,78842.0,1914.0,278.729014
293,AAPL,2025-12-01 16:48:00+00:00,278.7301,278.81,278.65,278.65,56137.0,1815.0,278.76515
294,AAPL,2025-12-01 16:49:00+00:00,278.65,278.83,278.645,278.75,98073.0,2185.0,278.758846
295,AAPL,2025-12-01 16:50:00+00:00,278.76,278.89,278.76,278.8407,65029.0,2355.0,278.849892
296,AAPL,2025-12-01 16:51:00+00:00,278.86,278.885,278.7504,278.88,58049.0,1744.0,278.83244
297,AAPL,2025-12-01 16:52:00+00:00,278.89,278.97,278.81,278.8525,104598.0,2335.0,278.905223
298,AAPL,2025-12-01 16:53:00+00:00,278.9047,278.96,278.85,278.89,58831.0,1888.0,278.896828
299,AAPL,2025-12-01 16:54:00+00:00,278.89,278.91,278.8001,278.851,48282.0,1696.0,278.862247
300,AAPL,2025-12-01 16:55:00+00:00,278.85,279.12,278.77,279.0702,129812.0,2962.0,278.994382
301,AAPL,2025-12-01 16:56:00+00:00,279.075,279.2899,279.03,279.0499,137438.0,2496.0,279.173473
302,AAPL,2025-12-01 16:57:00+00:00,279.0401,279.2,279.031,279.08,47583.0,1642.0,279.1319
303,AAPL,2025-12-01 16:58:00+00:00,279.06,279.0601,278.9,278.92,55271.0,1643.0,278.958134
304,AAPL,2025-12-01 16:59:00+00:00,278.9,278.93,278.81,278.825,40242.0,1383.0,278.870956
305,AAPL,2025-12-01 17:00:00+00:00,278.8,279.06,278.75,279.04,71363.0,1990.0,278.925892
306,AAPL,2025-12-01 17:01:00+00:00,279.04,279.16,279.02,279.06,47299.0,1703.0,279.093208
307,AAPL,2025-12-01 17:02:00+00:00,279.04,279.05,278.855,279.025,40061.0,1630.0,278.981959
308,AAPL,2025-12-01 17:03:00+00:00,279.03,279.18,279.03,279.1047,30714.0,1454.0,279.109732
309,AAPL,2025-12-01 17:04:00+00:00,279.11,279.29,279.095,279.26,86451.0,1980.0,279.218506
310,AAPL,2025-12-01 17:05:00+00:00,279.2635,279.38,279.2596,279.3,76529.0,1826.0,279.30454
311,AAPL,2025-12-01 17:06:00+00:00,279.29,279.36,279.27,279.325,35010.0,1568.0,279.304152
312,AAPL,2025-12-01 17:07:00+00:00,279.33,279.4,279.3,279.3,35347.0,1594.0,279.362827
313,AAPL,2025-12-01 17:08:00+00:00,279.3,279.39,279.25,279.3835,24848.0,1323.0,279.303875
314,AAPL,2025-12-01 17:09:00+00:00,279.39,279.4378,279.26,279.26,31577.0,1469.0,279.340577
315,AAPL,2025-12-01 17:10:00+00:00,279.26,279.32,279.22,279.22,29728.0,1477.0,279.287226
316,AAPL,2025-12-01 17:11:00+00:00,279.21,279.29,279.19,279.2073,22465.0,1342.0,279.232317
317,AAPL,2025-12-01 17:12:00+00:00,279.22,279.26,279.209,279.225,19821.0,1403.0,279.22982
318,AAPL,2025-12-01 17:13:00+00:00,279.225,279.3565,279.225,279.3,27668.0,1501.0,279.298998
319,AAPL,2025-12-01 17:14:00+00:00,279.34,279.35,279.23,279.23,26742.0,1499.0,279.283411
320,AAPL,2025-12-01 17:15:00+00:00,279.23,279.23,278.94,279.01,56603.0,1913.0,279.046211
321,AAPL,2025-12-01 17:16:00+00:00,279.02,279.1399,278.9801,279.13,53365.0,1435.0,279.054493
322,AAPL,2025-12-01 17:17:00+00:00,279.15,279.2,279.115,279.1733,34459.0,1516.0,279.15265
323,AAPL,2025-12-01 17:18:00+00:00,279.18,279.19,279.115,279.18,23672.0,1391.0,279.155661
324,AAPL,2025-12-01 17:19:00+00:00,279.19,279.3002,279.155,279.205,48981.0,1167.0,279.244888
325,AAPL,2025-12-01 17:20:00+00:00,279.19,279.27,279.1,279.25,41055.0,761.0,279.181234
326,AAPL,2025-12-01 17:21:00+00:00,279.25,279.33,279.2,279.25,32645.0,729.0,279.263276
327,AAPL,2025-12-01 17:22:00+00:00,279.2401,279.4,279.24,279.3923,38253.0,841.0,279.327325
328,AAPL,2025-12-01 17:23:00+00:00,279.39,279.44,279.3,279.31,45070.0,767.0,279.389834
329,AAPL,2025-12-01 17:24:00+00:00,279.305,279.4299,279.29,279.39,38602.0,803.0,279.388375
330,AAPL,2025-12-01 17:25:00+00:00,279.39,279.55,279.36,279.4347,96017.0,1388.0,279.461307
331,AAPL,2025-12-01 17:26:00+00:00,279.4318,279.69,279.43,279.6545,69043.0,1198.0,279.598794
332,AAPL,2025-12-01 17:27:00+00:00,279.645,279.81,279.645,279.73,54281.0,1108.0,279.72884
333,AAPL,2025-12-01 17:28:00+00:00,279.745,279.84,279.73,279.81,57531.0,962.0,279.780892
334,AAPL,2025-12-01 17:29:00+00:00,279.83,279.89,279.75,279.7705,58987.0,1105.0,279.818666
335,AAPL,2025-12-01 17:30:00+00:00,279.775,279.8599,279.6845,279.69,47867.0,899.0,279.767736
336,AAPL,2025-12-01 17:31:00+00:00,279.695,279.75,279.56,279.6148,44599.0,960.0,279.668725
337,AAPL,2025-12-01 17:32:00+00:00,279.62,279.6896,279.61,279.66,24101.0,703.0,279.653874
338,AAPL,2025-12-01 17:33:00+00:00,279.68,279.7,279.55,279.5501,28935.0,728.0,279.630535
339,AAPL,2025-12-01 17:34:00+00:00,279.56,279.66,279.5352,279.66,34482.0,910.0,279.593292
340,AAPL,2025-12-01 17:35:00+00:00,279.67,279.7,279.63,279.65,29606.0,748.0,279.66949
341,AAPL,2025-12-01 17:36:00+00:00,279.67,279.69,279.62,279.68,15983.0,669.0,279.660222
342,AAPL,2025-12-01 17:37:00+00:00,279.66,279.69,279.62,279.66,27245.0,744.0,279.664379
343,AAPL,2025-12-01 17:38:00+00:00,279.625,279.67,279.52,279.52,25126.0,734.0,279.613136
344,AAPL,2025-12-01 17:39:00+00:00,279.5001,279.575,279.4801,279.53,24602.0,694.0,279.522615
345,AAPL,2025-12-01 17:40:00+00:00,279.56,279.61,279.51,279.57,26030.0,712.0,279.569186
346,AAPL,2025-12-01 17:41:00+00:00,279.58,279.61,279.53,279.56,28101.0,835.0,279.559992
347,AAPL,2025-12-01 17:42:00+00:00,279.565,279.635,279.52,279.62,33126.0,911.0,279.567827
348,AAPL,2025-12-01 17:43:00+00:00,279.62,279.75,279.61,279.64,53105.0,1186.0,279.69418
349,AAPL,2025-12-01 17:44:00+00:00,279.64,279.85,279.64,279.82,48074.0,973.0,279.782566
350,AAPL,2025-12-01 17:45:00+00:00,279.81,279.89,279.7901,279.8126,46347.0,930.0,279.845444
351,AAPL,2025-12-01 17:46:00+00:00,279.83,279.94,279.81,279.81,90708.0,1216.0,279.880327
352,AAPL,2025-12-01 17:47:00+00:00,279.8,279.9,279.79,279.79,43203.0,870.0,279.846699
353,AAPL,2025-12-01 17:48:00+00:00,279.8,279.8799,279.79,279.82,40162.0,779.0,279.842802
354,AAPL,2025-12-01 17:49:00+00:00,279.82,279.83,279.745,279.745,29559.0,603.0,279.789106
355,AAPL,2025-12-01 17:50:00+00:00,279.75,279.89,279.725,279.7468,57165.0,915.0,279.806061
356,AAPL,2025-12-01 17:51:00+00:00,279.75,279.88,279.71,279.84,38951.0,826.0,279.791919
357,AAPL,2025-12-01 17:52:00+00:00,279.89,279.92,279.8202,279.8202,30479.0,728.0,279.869357
358,AAPL,2025-12-01 17:53:00+00:00,279.82,279.89,279.81,279.82,56506.0,749.0,279.847819
359,AAPL,2025-12-01 17:54:00+00:00,279.825,279.83,279.72,279.76,41693.0,744.0,279.770079
360,AAPL,2025-12-01 17:55:00+00:00,279.77,279.79,279.6401,279.665,67666.0,910.0,279.70197
361,AAPL,2025-12-01 17:56:00+00:00,279.665,279.71,279.53,279.555,36290.0,788.0,279.646783
362,AAPL,2025-12-01 17:57:00+00:00,279.555,279.8,279.555,279.62,68401.0,908.0,279.707835
363,AAPL,2025-12-01 17:58:00+00:00,279.62,279.66,279.51,279.62,35467.0,763.0,279.575765
364,AAPL,2025-12-01 17:59:00+00:00,279.62,279.6201,279.46,279.51,29250.0,722.0,279.525787
365,AAPL,2025-12-01 18:00:00+00:00,279.49,279.6099,279.48,279.569,55068.0,686.0,279.580541
366,AAPL,2025-12-01 18:01:00+00:00,279.57,279.78,279.5,279.78,62898.0,1075.0,279.674822
367,AAPL,2025-12-01 18:02:00+00:00,279.78,279.88,279.765,279.8001,38908.0,783.0,279.826017
368,AAPL,2025-12-01 18:03:00+00:00,279.82,280.08,279.81,280.04,473130.0,4979.0,279.983906
369,AAPL,2025-12-01 18:04:00+00:00,280.02,280.24,279.99,280.22,181641.0,1879.0,280.132738
370,AAPL,2025-12-01 18:05:00+00:00,280.23,280.29,279.9001,279.92,133734.0,1623.0,280.107734
371,AAPL,2025-12-01 18:06:00+00:00,279.92,279.92,279.71,279.7305,40879.0,808.0,279.825316
372,AAPL,2025-12-01 18:07:00+00:00,279.75,279.79,279.7,279.74,36416.0,697.0,279.741933
373,AAPL,2025-12-01 18:08:00+00:00,279.72,279.9,279.715,279.9,35676.0,722.0,279.781171
374,AAPL,2025-12-01 18:09:00+00:00,279.91,279.915,279.72,279.72,29241.0,616.0,279.789903
375,AAPL,2025-12-01 18:10:00+00:00,279.735,279.91,279.7286,279.895,41396.0,857.0,279.800052
376,AAPL,2025-12-01 18:11:00+00:00,279.9,279.9499,279.8322,279.8322,30486.0,653.0,279.893379
377,AAPL,2025-12-01 18:12:00+00:00,279.83,279.9,279.77,279.895,27970.0,701.0,279.841562
378,AAPL,2025-12-01 18:13:00+00:00,279.9,280.0,279.88,279.98,47720.0,702.0,279.949393
379,AAPL,2025-12-01 18:14:00+00:00,279.98,280.0733,279.9601,280.0393,33776.0,752.0,280.010454
380,AAPL,2025-12-01 18:15:00+00:00,280.04,280.1,280.01,280.02,37263.0,841.0,280.051692
381,AAPL,2025-12-01 18:16:00+00:00,280.02,280.07,280.01,280.02,25471.0,673.0,280.0321
382,AAPL,2025-12-01 18:17:00+00:00,280.01,280.02,279.965,280.01,37331.0,701.0,279.995771
383,AAPL,2025-12-01 18:18:00+00:00,280.03,280.095,280.01,280.07,54277.0,768.0,280.041233
384,AAPL,2025-12-01 18:19:00+00:00,280.095,280.22,280.095,280.17,53655.0,963.0,280.157388
385,AAPL,2025-12-01 18:20:00+00:00,280.16,280.23,280.11,280.125,80225.0,803.0,280.181152
386,AAPL,2025-12-01 18:21:00+00:00,280.13,280.35,280.1278,280.27,143054.0,1207.0,280.296204
387,AAPL,2025-12-01 18:22:00+00:00,280.27,280.37,280.25,280.2972,52726.0,966.0,280.320719
388,AAPL,2025-12-01 18:23:00+00:00,280.32,280.375,280.26,280.305,39899.0,848.0,280.3215
389,AAPL,2025-12-01 18:24:00+00:00,280.3,280.411,280.275,280.36,52879.0,1001.0,280.368119
390,AAPL,2025-12-01 18:25:00+00:00,280.355,280.4,280.33,280.3901,39251.0,727.0,280.364774
391,AAPL,2025-12-01 18:26:00+00:00,280.41,280.565,280.41,280.5115,86430.0,1363.0,280.481267
392,AAPL,2025-12-01 18:27:00+00:00,280.51,280.58,280.51,280.55,260872.0,1037.0,280.549218
393,AAPL,2025-12-01 18:28:00+00:00,280.55,280.64,280.54,280.63,125110.0,1142.0,280.587606
394,AAPL,2025-12-01 18:29:00+00:00,280.63,280.6399,280.47,280.5882,68547.0,1061.0,280.558996
395,AAPL,2025-12-01 18:30:00+00:00,280.5901,280.715,280.58,280.68,79666.0,1373.0,280.651127
396,AAPL,2025-12-01 18:31:00+00:00,280.68,280.78,280.51,280.51,70762.0,1342.0,280.707852
397,AAPL,2025-12-01 18:32:00+00:00,280.54,280.62,280.47,280.47,52676.0,1093.0,280.548475
398,AAPL,2025-12-01 18:33:00+00:00,280.48,280.52,280.469,280.47,56070.0,1014.0,280.489308
399,AAPL,2025-12-01 18:34:00+00:00,280.46,280.54,280.45,280.48,31641.0,773.0,280.494708
400,AAPL,2025-12-01 18:35:00+00:00,280.47,280.65,280.46,280.615,47000.0,873.0,280.560439
401,AAPL,2025-12-01 18:36:00+00:00,280.62,280.764,280.6,280.72,79170.0,1291.0,280.684518
402,AAPL,2025-12-01 18:37:00+00:00,280.7201,280.8,280.6,280.675,41325.0,893.0,280.703252
403,AAPL,2025-12-01 18:38:00+00:00,280.66,280.754,280.61,280.7316,35696.0,815.0,280.72493
404,AAPL,2025-12-01 18:39:00+00:00,280.72,280.78,280.7,280.748,35389.0,730.0,280.735289
405,AAPL,2025-12-01 18:40:00+00:00,280.732,280.7801,280.6801,280.685,45584.0,865.0,280.715607
406,AAPL,2025-12-01 18:41:00+00:00,280.7,280.85,280.6778,280.8,100109.0,1448.0,280.773437
407,AAPL,2025-12-01 18:42:00+00:00,280.8,280.93,280.8,280.8799,80086.0,1306.0,280.857745
408,AAPL,2025-12-01 18:43:00+00:00,280.88,280.92,280.83,280.88,55445.0,824.0,280.887281
409,AAPL,2025-12-01 18:44:00+00:00,280.88,280.9055,280.83,280.83,55699.0,869.0,280.869011
410,AAPL,2025-12-01 18:45:00+00:00,280.835,280.87,280.65,280.86,56352.0,1087.0,280.785694
411,AAPL,2025-12-01 18:46:00+00:00,280.865,280.91,280.8101,280.82,49231.0,901.0,280.870998
412,AAPL,2025-12-01 18:47:00+00:00,280.835,280.86,280.79,280.8,30383.0,700.0,280.82176
413,AAPL,2025-12-01 18:48:00+00:00,280.8,280.84,280.76,280.81,42361.0,863.0,280.798015
414,AAPL,2025-12-01 18:49:00+00:00,280.81,280.88,280.75,280.8601,53031.0,957.0,280.825043
415,AAPL,2025-12-01 18:50:00+00:00,280.88,280.975,280.85,280.96,232354.0,1435.0,280.901332
416,AAPL,2025-12-01 18:51:00+00:00,280.97,281.04,280.89,280.985,140869.0,2226.0,280.984363
417,AAPL,2025-12-01 18:52:00+00:00,280.98,281.04,280.93,280.97,59426.0,1037.0,280.99622
418,AAPL,2025-12-01 18:53:00+00:00,280.975,280.99,280.91,280.91,49103.0,903.0,280.937876
419,AAPL,2025-12-01 18:54:00+00:00,280.91,280.98,280.9,280.96,44537.0,838.0,280.92619
420,AAPL,2025-12-01 18:55:00+00:00,280.95,281.03,280.93,280.96,69956.0,1129.0,280.994872
421,AAPL,2025-12-01 18:56:00+00:00,280.97,280.98,280.94,280.95,49431.0,843.0,280.957716
422,AAPL,2025-12-01 18:57:00+00:00,280.95,280.98,280.9,280.965,44598.0,889.0,280.94432
423,AAPL,2025-12-01 18:58:00+00:00,280.96,281.005,280.93,280.98,39386.0,792.0,280.973704
424,AAPL,2025-12-01 18:59:00+00:00,280.98,280.995,280.88,280.9194,40154.0,725.0,280.930735
425,AAPL,2025-12-01 19:00:00+00:00,280.92,281.06,280.8935,280.895,114512.0,1423.0,280.990427
426,AAPL,2025-12-01 19:01:00+00:00,280.8901,280.92,280.79,280.8,80212.0,1136.0,280.877823
427,AAPL,2025-12-01 19:02:00+00:00,280.8,280.88,280.73,280.88,69348.0,1027.0,280.80275
428,AAPL,2025-12-01 19:03:00+00:00,280.89,281.04,280.89,280.93,90015.0,1127.0,280.973198
429,AAPL,2025-12-01 19:04:00+00:00,280.92,281.015,280.88,280.89,55224.0,973.0,280.958272
430,AAPL,2025-12-01 19:05:00+00:00,280.885,280.885,280.8101,280.8501,64159.0,1084.0,280.842905
431,AAPL,2025-12-01 19:06:00+00:00,280.85,280.94,280.76,280.91,57228.0,1022.0,280.846451
432,AAPL,2025-12-01 19:07:00+00:00,280.92,281.04,280.91,280.97,65876.0,1099.0,280.983808
433,AAPL,2025-12-01 19:08:00+00:00,280.95,281.05,280.9454,280.9454,47049.0,797.0,280.992683
434,AAPL,2025-12-01 19:09:00+00:00,280.96,280.98,280.845,280.9,60674.0,937.0,280.889924
435,AAPL,2025-12-01 19:10:00+00:00,280.89,280.93,280.78,280.93,80814.0,1266.0,280.8527
436,AAPL,2025-12-01 19:11:00+00:00,280.92,281.01,280.835,280.85,63998.0,1130.0,280.948297
437,AAPL,2025-12-01 19:12:00+00:00,280.84,280.985,280.81,280.985,48203.0,949.0,280.878039
438,AAPL,2025-12-01 19:13:00+00:00,280.99,281.05,280.9242,281.04,59882.0,953.0,280.989652
439,AAPL,2025-12-01 19:14:00+00:00,281.02,281.0799,280.9962,281.015,45851.0,877.0,281.027731
440,AAPL,2025-12-01 19:15:00+00:00,281.01,281.08,280.97,281.05,48674.0,915.0,281.035957
441,AAPL,2025-12-01 19:16:00+00:00,281.0502,281.0898,280.97,281.05,101461.0,1231.0,281.025699
442,AAPL,2025-12-01 19:17:00+00:00,281.06,281.075,280.97,281.02,106003.0,1158.0,281.022436
443,AAPL,2025-12-01 19:18:00+00:00,281.03,281.21,281.0233,281.075,226417.0,2184.0,281.126826
444,AAPL,2025-12-01 19:19:00+00:00,281.07,281.22,281.0309,281.2,66083.0,891.0,281.10815
445,AAPL,2025-12-01 19:20:00+00:00,281.2,281.21,281.09,281.12,62559.0,888.0,281.158334
446,AAPL,2025-12-01 19:21:00+00:00,281.12,281.1965,281.04,281.135,79688.0,995.0,281.114773
447,AAPL,2025-12-01 19:22:00+00:00,281.14,281.15,281.07,281.08,66408.0,887.0,281.117881
448,AAPL,2025-12-01 19:23:00+00:00,281.07,281.1,280.96,280.98,74153.0,1067.0,281.027403
449,AAPL,2025-12-01 19:24:00+00:00,280.97,281.07,280.91,281.05,98405.0,1252.0,280.993641
450,AAPL,2025-12-01 19:25:00+00:00,281.03,281.06,280.985,281.0,46222.0,864.0,281.022816
451,AAPL,2025-12-01 19:26:00+00:00,281.0,281.04,280.98,280.99,42340.0,736.0,281.009295
452,AAPL,2025-12-01 19:27:00+00:00,280.98,281.0785,280.97,281.07,59743.0,849.0,281.030614
453,AAPL,2025-12-01 19:28:00+00:00,281.08,281.1,280.97,280.97,58955.0,791.0,281.005907
454,AAPL,2025-12-01 19:29:00+00:00,280.97,280.99,280.83,280.89,99437.0,1446.0,280.906145
455,AAPL,2025-12-01 19:30:00+00:00,280.88,281.069,280.88,281.01,98121.0,1328.0,280.976892
456,AAPL,2025-12-01 19:31:00+00:00,281.0,281.03,280.88,281.0,68552.0,1167.0,280.96611
457,AAPL,2025-12-01 19:32:00+00:00,281.007,281.02,280.87,280.87,57203.0,949.0,280.954763
458,AAPL,2025-12-01 19:33:00+00:00,280.87,281.0329,280.66,280.9878,126916.0,1653.0,280.855994
459,AAPL,2025-12-01 19:34:00+00:00,280.99,281.04,280.9322,281.03,48201.0,854.0,280.988958
460,AAPL,2025-12-01 19:35:00+00:00,281.03,281.1025,280.926,280.96,79431.0,1363.0,281.025106
461,AAPL,2025-12-01 19:36:00+00:00,280.97,281.1565,280.95,281.12,51009.0,881.0,281.073917
462,AAPL,2025-12-01 19:37:00+00:00,281.1135,281.39,281.11,281.39,90768.0,1436.0,281.271481
463,AAPL,2025-12-01 19:38:00+00:00,281.4,281.46,281.29,281.34,92046.0,1295.0,281.363316
464,AAPL,2025-12-01 19:39:00+00:00,281.36,281.6597,281.355,281.62,135013.0,1606.0,281.537429
465,AAPL,2025-12-01 19:40:00+00:00,281.63,281.64,281.49,281.5,75033.0,1075.0,281.566751
466,AAPL,2025-12-01 19:41:00+00:00,281.5034,281.5361,281.3325,281.42,326780.0,1078.0,281.448314
467,AAPL,2025-12-01 19:42:00+00:00,281.42,281.53,281.4,281.47,65077.0,898.0,281.464244
468,AAPL,2025-12-01 19:43:00+00:00,281.48,281.5667,281.47,281.53,43480.0,740.0,281.515881
469,AAPL,2025-12-01 19:44:00+00:00,281.53,281.58,281.4701,281.53,50835.0,762.0,281.525326
470,AAPL,2025-12-01 19:45:00+00:00,281.5499,281.63,281.5201,281.56,58867.0,897.0,281.591116
471,AAPL,2025-12-01 19:46:00+00:00,281.58,281.64,281.48,281.55,83776.0,1121.0,281.544676
472,AAPL,2025-12-01 19:47:00+00:00,281.569,281.66,281.5201,281.6098,63323.0,884.0,281.609628
473,AAPL,2025-12-01 19:48:00+00:00,281.59,281.6035,281.52,281.53,43378.0,664.0,281.564342
474,AAPL,2025-12-01 19:49:00+00:00,281.53,281.55,281.48,281.505,54067.0,766.0,281.512441
475,AAPL,2025-12-01 19:50:00+00:00,281.5042,281.61,281.47,281.61,59835.0,1030.0,281.548928
476,AAPL,2025-12-01 19:51:00+00:00,281.6,281.61,281.49,281.5,66184.0,891.0,281.542396
477,AAPL,2025-12-01 19:52:00+00:00,281.495,281.59,281.48,281.58,50821.0,1012.0,281.551357
478,AAPL,2025-12-01 19:53:00+00:00,281.58,281.63,281.52,281.615,47623.0,875.0,281.581783
479,AAPL,2025-12-01 19:54:00+00:00,281.64,281.69,281.59,281.61,62794.0,898.0,281.642916
480,AAPL,2025-12-01 19:55:00+00:00,281.61,281.635,281.53,281.53,61150.0,940.0,281.578146
481,AAPL,2025-12-01 19:56:00+00:00,281.54,281.62,281.5,281.5398,56016.0,875.0,281.548772
482,AAPL,2025-12-01 19:57:00+00:00,281.53,281.59,281.5,281.56,50557.0,770.0,281.554157
483,AAPL,2025-12-01 19:58:00+00:00,281.56,281.72,281.53,281.7,74820.0,1073.0,281.643208
484,AAPL,2025-12-01 19:59:00+00:00,281.704,281.704,281.49,281.49,101941.0,1186.0,281.601598
485,AAPL,2025-12-01 20:00:00+00:00,281.5,281.715,281.46,281.6893,97635.0,1243.0,281.587325
486,AAPL,2025-12-01 20:01:00+00:00,281.69,281.69,281.54,281.6,62313.0,867.0,281.596081
487,AAPL,2025-12-01 20:02:00+00:00,281.6,281.62,281.5306,281.56,45427.0,796.0,281.565635
488,AAPL,2025-12-01 20:03:00+00:00,281.56,281.65,281.555,281.65,64192.0,1007.0,281.604476
489,AAPL,2025-12-01 20:04:00+00:00,281.655,281.685,281.53,281.54,58489.0,858.0,281.621506
490,AAPL,2025-12-01 20:05:00+00:00,281.52,281.6958,281.495,281.53,75309.0,1135.0,281.606365
491,AAPL,2025-12-01 20:06:00+00:00,281.54,281.59,281.51,281.54,45438.0,772.0,281.545255
492,AAPL,2025-12-01 20:07:00+00:00,281.55,281.63,281.52,281.6,79311.0,1173.0,281.582107
493,AAPL,2025-12-01 20:08:00+00:00,281.62,281.78,281.59,281.75,84510.0,1188.0,281.687896
494,AAPL,2025-12-01 20:09:00+00:00,281.76,281.87,281.75,281.79,73266.0,1151.0,281.813904
495,AAPL,2025-12-01 20:10:00+00:00,281.8,281.89,281.775,281.84,65060.0,983.0,281.836557
496,AAPL,2025-12-01 20:11:00+00:00,281.835,281.86,281.75,281.78,83376.0,1099.0,281.804938
497,AAPL,2025-12-01 20:12:00+00:00,281.7701,281.85,281.755,281.835,68012.0,1017.0,281.803841
498,AAPL,2025-12-01 20:13:00+00:00,281.83,281.83,281.76,281.805,43055.0,725.0,281.796209
499,AAPL,2025-12-01 20:14:00+00:00,281.8,281.93,281.8,281.9241,79124.0,1088.0,281.887313
500,AAPL,2025-12-01 20:15:00+00:00,281.92,281.94,281.77,281.79,88641.0,1181.0,281.83495
501,AAPL,2025-12-01 20:16:00+00:00,281.8,281.87,281.785,281.785,55020.0,886.0,281.813513
502,AAPL,2025-12-01 20:17:00+00:00,281.77,281.78,281.5938,281.69,85435.0,1218.0,281.656634
503,AAPL,2025-12-01 20:18:00+00:00,281.69,281.73,281.575,281.6301,101811.0,1197.0,281.65796
504,AAPL,2025-12-01 20:19:00+00:00,281.63,281.78,281.56,281.78,57000.0,1036.0,281.654731
505,AAPL,2025-12-01 20:20:00+00:00,281.77,281.83,281.76,281.82,80294.0,1100.0,281.799471
506,AAPL,2025-12-01 20:21:00+00:00,281.83,281.83,281.735,281.775,61917.0,878.0,281.780367
